wavelength,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36
1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82449e-05,0.000336559,0.000236605,0.000121112,0.000508491,0.00195615,0.000319479,0.00419487
1299,,,,,,,,,,,,,,,,,,,,9.98975e-07,1.62224e-06,2.49439e-07,3.9825e-07,5.49086e-07,5.10957e-07,,,,,,,,,,,
1300,,,,,0.000658991,0.00259219,8.12763e-06,,,,,,,,,,,,,,,,,,,0.00459698,,,,,,,,,,
1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45976e-05,9.03184e-05,7.27862e-05,0.000353326,0.000209614,0.000805533,0.00122183,0.00182517
1320,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77864e-06,2.75167e-06,,,,,,,,
1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45207e-05,0.000200931,0.000173444,0.000564521,0.000178523,0.0022571,0.000836254,0.000160333
1331.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010318,,,,,,,,,,
1332.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.00192264,,,,,,,,,,
1333.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.00292423,,,,,,,,,,
1334.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.00409602,,,,,,,,,,
1335.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.00559592,,,,,,,,,,
1336.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074338,,,,,,,,,,
1337.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.00938981,,,,,,,,,,
1338.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119033,,,,,,,,,,
1339.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0146036,,,,,,,,,,
1340,,,,,4.97932e-06,1.45914e-06,3.14946e-05,,,,,,,,,,,,,3.48888e-07,1.51526e-06,2.79998e-07,3.13834e-07,2.96861e-07,7.80844e-07,,,,,,,,,,,
1340.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177924,,,,,,,,,,
1341.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0214855,,,,,,,,,,
1342.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0262274,,,,,,,,,,
1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000602904,0.00186551
1343.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0313244,,,,,,,,,,
1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27375e-06,0.000423964,4.75216e-05,4.80444e-05,0.000156459,0.00041029,,
1344.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0373512,,,,,,,,,,
1345.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0444354,,,,,,,,,,
1346.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0525043,,,,,,,,,,
1347.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0620243,,,,,,,,,,
1348.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0726774,,,,,,,,,,
1349.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0852112,,,,,,,,,,
1350.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0993051,,,,,,,,,,
1351.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.114728,,,,,,,,,,
1352.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.131173,,,,,,,,,,
1353.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.149166,,,,,,,,,,
1354.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.168429,,,,,,,,,,
1355.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.189615,,,,,,,,,,
1356.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.211576,,,,,,,,,,
1357.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.235176,,,,,,,,,,
1358.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.260364,,,,,,,,,,
1359.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.286482,,,,,,,,,,
1360,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59065e-06,4.61832e-06,,,,,,,,
1360.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.314287,,,,,,,,,,
1361.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.343473,,,,,,,,,,
1362.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.374758,,,,,,,,,,
1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000487731,3.16632e-05
1363.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.407324,,,,,,,,,,
1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53294e-05,6.09825e-05,0.000311798,3.1429e-06,0.000132388,1.41445e-05,,
1364.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.441075,,,,,,,,,,
1365.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.477278,,,,,,,,,,
1366.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.516101,,,,,,,,,,
1367.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.555892,,,,,,,,,,
1368.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.597112,,,,,,,,,,
1369.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.640963,,,,,,,,,,
1370.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.685517,,,,,,,,,,
1371.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.729064,,,,,,,,,,
1372.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.772776,,,,,,,,,,
1373.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.815496,,,,,,,,,,
1374.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.8566,,,,,,,,,,
1375.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.893258,,,,,,,,,,
1376.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.925131,,,,,,,,,,
1377.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.952935,,,,,,,,,,
1378.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.974404,,,,,,,,,,
1379,,,,,,,,,,,,,,,,,,,,2.29501e-06,1.94611e-06,7.18386e-07,1.43381e-07,2.5255e-06,2.01735e-06,,,,,,,,,,,
1379.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.988973,,,,,,,,,,
1380,,,,,2.7014e-05,8.2689e-06,1.93031e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.99714,,,,,,,,,,
1381.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1382.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.997327,,,,,,,,,,
1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000557836,0.00078553
1383.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.9909,,,,,,,,,,
1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34694e-05,4.32001e-05,9.8853e-05,0.000387358,0.000465364,0.000708227,,
1384.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.982198,,,,,,,,,,
1385.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.970375,,,,,,,,,,
1386.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.956187,,,,,,,,,,
1387.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.93942,,,,,,,,,,
1388.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.921351,,,,,,,,,,
1389.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.905835,,,,,,,,,,
1390.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.889476,,,,,,,,,,
1391.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.872202,,,,,,,,,,
1392.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.853937,,,,,,,,,,
1393.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.83334,,,,,,,,,,
1394.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.807812,,,,,,,,,,
1395.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.776959,,,,,,,,,,
1396.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.740407,,,,,,,,,,
1397.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.696252,,,,,,,,,,
1398.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.645743,,,,,,,,,,
1399,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38087e-06,2.44699e-06,,,,,,,,
1399.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.591333,,,,,,,,,,
1400.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.533913,,,,,,,,,,
1401.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.473121,,,,,,,,,,
1402.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.414233,,,,,,,,,,
1403.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.356634,,,,,,,,,,
1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10351e-05,0.000283313,3.27839e-05,0.000294272,0.00101297,0.000646031,0.002003,0.000403353
1404.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.303034,,,,,,,,,,
1405.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.254355,,,,,,,,,,
1406.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.212296,,,,,,,,,,
1407.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.174954,,,,,,,,,,
1408.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.143924,,,,,,,,,,
1409.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.117809,,,,,,,,,,
1410.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0964135,,,,,,,,,,
1411.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0786893,,,,,,,,,,
1412.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641867,,,,,,,,,,
1413.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0525876,,,,,,,,,,
1414.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0427227,,,,,,,,,,
1415.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0350786,,,,,,,,,,
1416.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285984,,,,,,,,,,
1417.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234474,,,,,,,,,,
1418.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189223,,,,,,,,,,
1419,,,,,,,,,,,,,,,,,,,,3.40713e-07,1.19992e-06,3.77949e-07,3.81091e-07,3.51995e-07,4.77486e-07,,,,,,,,,,,
1419.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154712,,,,,,,,,,
1420,,,,,2.12214e-05,1.85972e-06,1.82872e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137052,,,,,,,,,,
1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49938e-05,0.000282308,0.000137351,9.61888e-05,0.000939755,0.000455432,0.00190285,0.00019966
1440,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09624e-06,3.49805e-06,,,,,,,,
1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37565e-05,0.000130605,0.000263675,0.000277256,0.000418226,0.000716252,0.00144216,0.00160333
1460,,,,,0.000165041,0.000186212,2.03191e-06,,,,,,,,,,,,,4.71742e-07,2.24097e-06,2.74238e-07,3.63348e-07,3.87617e-07,6.09961e-07,0.000938231,,,,,,,,,,
1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00274411,0.000583853
1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49696e-05,3.83778e-05,0.000184472,0.000176163,0.000561647,0.000266839,,
1480,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57912e-06,4.19184e-06,,,,,,,,
1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00181272,0.000445705
1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56246e-05,0.000288336,0.000179459,0.000413382,0.000181532,0.000323016,,
1500,,,,,9.84028e-05,0.000502946,2.03191e-06,,,,,,,,,,,,,9.44321e-07,1.12856e-06,2.38426e-07,4.23812e-07,5.35763e-07,5.44781e-07,0.000280196,,,,,,,,,,
1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00123185,0.000795614
1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21633e-05,0.000125582,0.000266682,0.000251232,0.000435276,0.000551735,,
1519,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58682e-06,4.14065e-06,,,,,,,,
1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22402e-05,7.05268e-05,0.000107274,0.000230213,0.000149438,0.00018759,0.00164246,0.00142182
1539,,,,,,,,,,,,,,,,,,,,1.17129e-06,1.1385e-06,3.57219e-07,2.55241e-07,3.87698e-07,7.31564e-07,,,,,,,,,,,
1540,,,,,0.000107456,0.000830951,1.01595e-06,,,,,,,,,,,,,,,,,,,5.83239e-05,,,,,,,,,,
1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0934e-05,0.000103479,0.000208534,0.00031429,0.000548608,0.000513615,0.00135203,0.000605029
1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71329e-05,5.03332e-05,0.000203521,0.000414383,0.00024572,0.00126397,0.00255383,0.000890401
1579.5,,,,,,0.000441793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,,,,,0.000173567,,1.01595e-06,,,,,,,,,,,,,2.01136e-06,1.85127e-06,2.92822e-07,3.70826e-07,3.34921e-07,5.21053e-07,2.54227e-05,,,,,,,,,,
1581.5,,,,,,0.000732878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00179269,0.00175459
1583.5,,,,,,0.00112474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000135463,0.000156726,0.000443134,3.74346e-05,0.000192565,0.000211666,,
1585.4,,,,,,0.00160214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587.5,,,,,,0.00233662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589.5,,,,,,0.00320507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591.5,,,,,,0.00443914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593.5,,,,,,0.0062634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595.4,,,,,,0.00886922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597.5,,,,,,0.0131824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599.5,,,,,,0.0194619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22217e-06,6.60578e-06,,,,,,,,
1601.5,,,,,,0.0293144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00141212,5.49568e-05
1603.5,,,,,,0.0448646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00726e-05,0.000283313,3.48893e-05,0.000223206,0.000191562,0.000310978,,
1605.5,,,,,,0.0695292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.4,,,,,,0.107236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609.4,,,,,,0.17026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.5,,,,,,0.26826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613.4,,,,,,0.382627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615.5,,,,,,0.532063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617.5,,,,,,0.687942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619.4,,,,,,0.82486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,,,,,0.0034917,,1.32074e-05,,,,,,,,,,,,,1.36019e-05,2.27078e-06,8.81028e-07,6.3594e-07,7.48779e-07,6.91241e-07,7.91002e-06,,,,,,,,,,
1621.5,,,,,,0.935528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00052679,0.00206718
1623.4,,,,,,0.982867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10351e-05,0.00034962,4.85242e-05,0.000214198,0.000455335,0.000818574,,
1625.5,,,,,,0.99937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627.4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629.5,,,,,,0.99529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631.4,,,,,,0.987138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633.4,,,,,,0.970963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635.5,,,,,,0.939849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637.5,,,,,,0.881859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33684e-06,6.4081e-06,,,,,,,,
1639.4,,,,,,0.798368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641.5,,,,,,0.671905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643.4,,,,,,0.537742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15244e-05,4.3602e-05,0.000162416,0.000481444,0.000410203,0.00183577,0.00183275,0.00113947
1645.5,,,,,,0.387614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647.5,,,,,,0.266901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649.5,,,,,,0.176987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651.5,,,,,,0.116369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653.5,,,,,,0.0745707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655.5,,,,,,0.0457911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657.5,,,,,,0.0277841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,,,,,,,,,,,,,,,,,,,,1.57026e-06,1.6676e-06,2.72001e-07,2.0624e-07,1.9019e-07,3.82422e-07,,,,,,,,,,,
1659.5,,,,,,0.0173182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,,,,,0.000400757,,1.01595e-06,,,,,,,,,,,,,,,,,,,1.17346e-05,,,,,,,,,,
1661.5,,,,,,0.0111427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663.5,,,,,,0.00738431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46986e-05,0.000263219,0.000170436,0.000182168,0.000543594,0.000730296,0.00110165,0.00157308
1665.5,,,,,,0.00503164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.5,,,,,,0.00346678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.5,,,,,,0.00237861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671.5,,,,,,0.0015234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673.5,,,,,,0.000885265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675.5,,,,,,0.000410553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677.5,,,,,,0.000293228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36554e-05,0.00039282,0.000242621,0.000137127,0.000278817,0.000312984,0.00146219,0.00130081
1700,,,,,0.000450067,0.000261866,1.01595e-06,,,,,,,,,,,,,3.70429e-06,1.15014e-06,1.86712e-07,3.5263e-07,4.1524e-07,5.11441e-07,1.54073e-05,,,,,,,,,,
1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36103e-05,0.00147224
1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000102103,0.000160745,0.000359921,0.000436403,0.000246723,0.000850675,,
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66807e-06,2.47359e-06,,,,,,,,
1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000978467,0.00165375
1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10674e-05,0.000380764,9.66473e-05,0.000275254,0.000321944,5.9487e-05,,
1740,,,,,0.000578236,8.1557e-05,1.01595e-06,,,,,,,,,,,,,4.66309e-06,1.60167e-06,2.96527e-07,5.97596e-07,6.75748e-07,2.5973e-07,2.40727e-05,,,,,,,,,,
1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00148222,0.00231928
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12212e-05,0.000106493,0.0003519,0.000319295,0.000181532,0.0014947,,
1759,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54272e-06,2.31873e-06,,,,,,,,
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36797e-05,0.000332541,0.000401026,4.89452e-05,0.000220647,0.000680138,0.00137206,0.00123023
1779,,,,,,,,,,,,,,,,,,,,3.45713e-06,1.31805e-06,2.88723e-07,8.94281e-08,3.99548e-07,5.88953e-07,,,,,,,,,,,
1780,,,,,0.000253771,5.01162e-05,3.04786e-06,,,,,,,,,,,,,,,,,,,2.96198e-05,,,,,,,,,,
1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.87665e-05,0.000111517,0.000633621,0.00102094,0.000956805,0.00119375,0.00264396,0.00221844
1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95268e-05,4.50085e-05,0.000681744,0.000724669,0.000691026,0.00207653,0.00292438,0.0021176
1820,,,,,0.000128761,2.81249e-05,1.42234e-05,,,,,,,,,,,,,8.62169e-07,1.90476e-06,4.28651e-07,3.90601e-07,5.36118e-07,5.50272e-07,3.76487e-05,,,,,,,,,,
1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000156692,0.000103479,0.000151387,0.000510471,0.000998928,0.000618946,0.000472709,0.000888385
1840,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7409e-06,1.09962e-05,,,,,,,,
1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00149224,0.0024907
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6486e-05,0.000258196,2.20564e-05,0.000135125,3.32976e-05,0.000342076,,
1860,,,,,1.31961e-05,3.969e-06,9.85475e-05,,,,,,,,,,,,,5.42645e-07,2.04275e-06,1.14815e-07,5.01355e-07,5.99891e-07,7.99927e-07,1.72687e-05,,,,,,,,,,
1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00142213,0.00226886
1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41001e-05,9.80543e-05,4.15062e-05,0.00020619,0.000381117,0.00105331,,
1879,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62677e-06,1.85215e-06,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018027,0.00171425
1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000113223,0.000236094,0.000240616,8.39775e-05,0.000138406,0.000908858,,
1899,,,,,,,,,,,,,,,,,,,,5.64881e-07,2.95494e-06,4.87308e-07,3.93782e-07,9.09873e-07,8.35303e-07,,,,,,,,,,,
1900,,,,,8.59159e-06,2.01032e-06,0.000602461,,,,,,,,,,,,,,,,,,,2.43539e-05,,,,,,,,,,
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.51191e-05,0.000212987,3.48893e-05,0.000582538,0.000482414,0.000162511,0.000444667,0.000810739
1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54832e-05,7.8564e-05,5.13314e-05,0.000126116,0.0001023,0.00041029,0.00225338,0.00223861
1940,,,,,1.07336e-05,6.61835e-06,0.00149752,,,,,,,,,,,,,1.20365e-06,3.27901e-06,4.16039e-07,4.0931e-07,1.65372e-06,8.12492e-07,9.26972e-06,,,,,,,,,,
1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36877e-05,0.000267238,2.76708e-05,0.000268248,0.000104306,0.00138435,0.00199299,0.000950904
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19454e-05,1.03705e-05,,,,,,,,
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000323485,0.000171425
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.69388e-05,0.00020294,0.000103264,0.00029227,0.000298876,0.000401262,,
1980,,,,,9.79614e-06,8.54635e-06,0.00255411,,,,,,,,,,,,,1.08813e-06,3.46578e-06,4.775e-07,7.5401e-07,1.07372e-06,1.19437e-06,8.2883e-06,,,,,,,,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000504757,0.00163358
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21956e-05,0.000410904,3.63931e-05,0.000169156,0.000976864,0.000963028,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68245e-06,8.1461e-06,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00135203,0.000272263
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43792e-05,0.00031948,0.000184472,9.49877e-05,0.000997926,0.000416309,,
2019,,,,,,,,,,,,,,,,,,,,1.22824e-06,2.95504e-06,4.08629e-07,6.49174e-07,1.64956e-06,1.03991e-06,,,,,,,,,,,
2020,,,,,1.56074e-05,1.04091e-05,0.00315657,,,,,,,,,,,,,,,,,,,6.15273e-06,,,,,,,,,,
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74062e-05,0.00107161,0.000201676
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000107157,0.000335555,0.000399021,0.000183169,0.000903649,,,
2039,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49244e-06,4.49389e-06,,,,,,,,
2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000265836,0.00036054,0.00110922
2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91467e-05,0.000161749,0.000218559,0.00033531,0.00056967,,,
2055.7,,,,,,,0.00706915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,,,,,,1.25737e-06,2.56905e-06,9.93434e-07,9.7117e-07,1.36489e-06,1.50661e-06,,,,,,,,,,,
2060,,,,,7.53979e-06,3.80476e-05,,,,,,,,,,,,,,,,,,,,1.02966e-05,,,,,,,,,,
2060.7,,,,,,,0.012228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00108341,0.00301452,0.00292431
2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000102103,4.35015e-05,0.000123316,0.000586541,0.000370085,,,
2065.7,,,,,,,0.0228684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
