wavelength,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36
671.02,,,,,,,,,,,,,,0.34675,,,,,,,,,,,,,,,,,,,,,,
671.71,,,,,,,,,,,,,,0.45738,,,,,,,,,,,,,,,,,,,,,,
671.98,,,,,,,,,,,,,0.33386,,,,,,,,,,,,,,,,,,,,,,,
672.37,,,,,,,,,,,,,,0.56546,,,,,,,,,,,,,,,,,,,,,,
672.86,0.1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672.99,,,,,,,,,,,,,0.22705,,,,,,,,,,,,,,,,,,,,,,,
673.06,,,,,,,,,,,,,,0.67674,,,,,,,,,,,,,,,,,,,,,,
673.74,,,,,,,,,,,,,,0.7821,,,,,,,,,,,,,,,,,,,,,,
673.98,,,,,,,,,,,,,0.11312,,,,,,,,,,,,,,,,,,,,,,,
674.42,,,,,,,,,,,,,,0.87698,,,,,,,,,,,,,,,,,,,,,,
674.87,0.10124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,0.01684,,,,,,,,,,,,,,,,,,,,,,,
675.1,,,,,,,,,,,,,,0.94789,,,,,,,,,,,,,,,,,,,,,,
675.45,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,
675.77,,,,,,,,,,,,,,0.98805,,,,,,,,,,,,,,,,,,,,,,
676.47,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
677.13,,,,,,,,,,,,,,0.99525,,,,,,,,,,,,,,,,,,,,,,
677.82,,,,,,,,,,,,,,0.98685,,,,,,,,,,,,,,,,,,,,,,
677.88,0.03519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678.51,,,,,,,,,,,,,,0.97953,,,,,,,,,,,,,,,,,,,,,,
679.19,,,,,,,,,,,,,,0.97024,,,,,,,,,,,,,,,,,,,,,,
679.87,0.01612,,,,,,,,,,,,,0.94189,,,,,,,,,,,,,,,,,,,,,,
680,,0.00032,1.37e-05,4.35e-06,,,,4.31e-06,1.95e-06,4.09e-06,2.55e-06,1.94e-06,0.000602,,0.000208,1.82e-05,3.83e-05,1.33e-05,4.67e-06,,,,,,,,,,,,,,,,,
680.55,,,,,,,,,,,,,,0.88288,,,,,,,,,,,,,,,,,,,,,,
681.22,,,,,,,,,,,,,,0.80016,,,,,,,,,,,,,,,,,,,,,,
681.53,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681.9,,,,,,,,,,,,,,0.70906,,,,,,,,,,,,,,,,,,,,,,
682.58,,,,,,,,,,,,,,0.6167,,,,,,,,,,,,,,,,,,,,,,
683.25,,,,,,,,,,,,,,0.52436,,,,,,,,,,,,,,,,,,,,,,
683.93,,,,,,,,,,,,,,0.42709,,,,,,,,,,,,,,,,,,,,,,
684.61,,,,,,,,,,,,,,0.31464,,,,,,,,,,,,,,,,,,,,,,
685.3,,,,,,,,,,,,,,0.19865,,,,,,,,,,,,,,,,,,,,,,
685.98,,,,,,,,,,,,,,0.10496,,,,,,,,,,,,,,,,,,,,,,
686.67,,,,,,,,,,,,,,0.05267,,,,,,,,,,,,,,,,,,,,,,
687.33,,,,,,,,,,,,,,0.0285,,,,,,,,,,,,,,,,,,,,,,
688.03,,,,,,,,,,,,,,0.01613,,,,,,,,,,,,,,,,,,,,,,
688.7,,,,,,,,,,,,,,0.01011,,,,,,,,,,,,,,,,,,,,,,
688.72,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,
690,0.000529,5.34e-05,3.95e-05,1.34e-05,,,,3.25e-06,1e-15,1.2e-06,6.37e-06,3.41e-06,2.23e-05,0.0167,0.000252,1.31e-05,2.25e-05,8.84e-05,2.06e-05,,,,,,,,,,,,,,,,,
700,8.01e-05,0.000214,1.01e-05,5.64e-06,,,,5.31e-06,3.71e-06,7.85e-06,5.14e-06,2.23e-06,1.86e-05,0.000336,0.000295,1.07e-05,7.27e-05,0.000362,0.000218,,,,,,,,,,,,,,,,,
710,9e-09,3.77e-05,1.94e-05,1.97e-06,,,,4.45e-06,3.89e-06,4.11e-07,3.85e-07,3.21e-06,2.28e-05,5.18e-05,0.000402,1.29e-05,7.85e-05,0.00025,8.87e-05,,,,,,,,,,,,,,,,,
720,1.95e-05,3.22e-05,9.75e-06,1.09e-05,,,,1e-15,3.9e-06,2.27e-06,1.7e-06,1.61e-06,3.84e-05,4.2e-05,0.000558,5.77e-06,5.35e-05,4.73e-05,6.99e-05,,,,,,,,,,,,,,,,,
730,5.44e-06,4.43e-05,2.61e-05,1.94e-05,,,,6.85e-07,8.7e-07,1.52e-06,4.26e-06,1.8e-06,5.87e-05,4.83e-05,0.00189,3.17e-05,3.41e-05,7.81e-05,5.2e-06,,,,,,,,,,,,,,,,,
736.03,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
736.95,,,,,,,,,,,,,,,0.01828,,,,,,,,,,,,,,,,,,,,,
737.96,,,,,,,,,,,,,,,0.04129,,,,,,,,,,,,,,,,,,,,,
738.94,,,,,,,,,,,,,,,0.09623,,,,,,,,,,,,,,,,,,,,,
739.96,,,,,,,,,,,,,,,0.19787,,,,,,,,,,,,,,,,,,,,,
740,4.97e-05,2.65e-05,5.22e-05,8.3e-06,,,,3.13e-06,1.99e-06,2.31e-06,1.62e-06,6.15e-06,7.72e-05,0.00014,,9.81e-05,6.49e-06,5.3e-05,8.91e-05,,,,,,,,,,,,,,,,,
740.96,,,,,,,,,,,,,,,0.33116,,,,,,,,,,,,,,,,,,,,,
741.93,,,,,,,,,,,,,,,0.48368,,,,,,,,,,,,,,,,,,,,,
742.94,,,,,,,,,,,,,,,0.65249,,,,,,,,,,,,,,,,,,,,,
743.96,,,,,,,,,,,,,,,0.80972,,,,,,,,,,,,,,,,,,,,,
744.95,,,,,,,,,,,,,,,0.91704,,,,,,,,,,,,,,,,,,,,,
745.94,,,,,,,,,,,,,,,0.9723,,,,,,,,,,,,,,,,,,,,,
746.95,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
747.94,,,,,,,,,,,,,,,0.97781,,,,,,,,,,,,,,,,,,,,,
748.94,,,,,,,,,,,,,,,0.89007,,,,,,,,,,,,,,,,,,,,,
749.95,,,,,,,,,,,,,,,0.77179,,,,,,,,,,,,,,,,,,,,,
750,2.87e-05,4.45e-05,1.15e-05,6.39e-06,,,,5.42e-06,8.03e-06,1.07e-05,5.62e-06,5.21e-06,9.87e-05,0.000232,,0.000377,5.99e-05,5.29e-05,2.06e-05,,,,,,,,,,,,,,,,,
750.94,,,,,,,,,,,,,,,0.64353,,,,,,,,,,,,,,,,,,,,,
751.95,,,,,,,,,,,,,,,0.49225,,,,,,,,,,,,,,,,,,,,,
752.93,,,,,,,,,,,,,,,0.3072,,,,,,,,,,,,,,,,,,,,,
753.96,,,,,,,,,,,,,,,0.14075,,,,,,,,,,,,,,,,,,,,,
754.95,,,,,,,,,,,,,,,0.0615,,,,,,,,,,,,,,,,,,,,,
755.96,,,,,,,,,,,,,,,0.02781,,,,,,,,,,,,,,,,,,,,,
756.94,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,
757.36,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,
760,4.15e-05,0.000145,5.98e-05,4.45e-05,,,,2.72e-05,1e-15,1e-15,9.41e-06,3.29e-06,0.000125,0.000315,0.00588,0.000293,0.000287,2.9e-05,7.95e-06,,,,,,,,,,,,,,,,,
770,1e-09,0.000223,7.79e-06,4.34e-06,,,,1.35e-05,7.79e-06,5.44e-06,5.94e-06,5.15e-06,0.000247,0.000287,0.000146,0.000155,0.000688,4.16e-05,0.00014,,,,,,,,,,,,,,,,,
780,2.28e-05,0.00046,9.11e-06,2.03e-05,,,,1e-15,9.11e-07,1.06e-06,3.97e-06,3.76e-06,0.000508,0.000305,7.06e-05,0.000153,0.00241,2.21e-05,4.36e-05,,,,,,,,,,,,,,,,,
790,0.00016,0.00063,1e-15,1.19e-05,,,,6.71e-06,1.17e-05,1.11e-05,8.12e-06,1.58e-05,0.00039,0.000433,7.72e-05,0.000148,0.00016,0.000165,0.000153,,,,,,,,,,,,,,,,,
800,1.54e-05,0.00127,0.000105,2.06e-05,,,,3.87e-06,1.6e-05,1.29e-05,1.21e-05,1.12e-05,0.000698,0.000579,6.74e-05,0.000135,0.000249,0.000627,0.000103,,,,,,,,,,,,,,,,,
810,1.74e-05,0.00325,0.000105,2.33e-05,,,,8.78e-06,1e-15,1.21e-12,4.55e-06,1.84e-05,0.000441,0.000596,8.69e-05,0.000173,0.000428,0.00266,0.0002,,,,,,,,,,,,,,,,,
819.78,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,1.93e-05,,0.000178,4.31e-05,,,,4.87e-06,6.19e-06,2.16e-05,6.74e-06,1.28e-05,0.000481,0.000551,9.91e-05,0.000221,0.000576,0.00625,0.000333,,,,,,,,,,,,,,,,,
820.1,,0.01066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823.1,,0.02638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825.1,,0.04626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828.09,,0.09199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,0.000183,,2.44e-05,9.08e-06,,,,5.13e-06,3.26e-06,1e-15,5.33e-06,6.73e-06,0.000806,0.000776,0.000172,0.000312,0.000703,0.0017,3.9e-05,,,,,,,,,,,,,,,,,
830.09,,0.13421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833.09,,0.22013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835.08,,0.30053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838.09,,0.48908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,0.000323,,8.63e-06,3.83e-05,,,,3.25e-05,1.55e-05,1.8e-05,1.31e-05,4.26e-06,0.00168,0.000924,0.000175,0.00062,0.000754,0.00149,0.000226,,,,,,,,,,,,,,,,,
840.09,,0.65417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843.1,,0.86819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845.1,,0.97291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848.09,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,0.000479,,3.99e-05,1.78e-05,,,,5.53e-05,1.6e-05,1.86e-05,1.22e-05,1.19e-05,0.00142,0.0017,0.000458,0.013,0.00133,0.00137,0.000439,,,,,,,,,,,,,,,,,
850.09,,0.98444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851.45,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,
851.94,,,,,,,,,,,,,,,,0.01323,,,,,,,,,,,,,,,,,,,,
852.93,,,,,,,,,,,,,,,,0.02521,,,,,,,,,,,,,,,,,,,,
853.08,,0.96925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853.92,,,,,,,,,,,,,,,,0.04734,,,,,,,,,,,,,,,,,,,,
854.94,,,,,,,,,,,,,,,,0.08573,,,,,,,,,,,,,,,,,,,,
855.1,,0.96652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855.93,,,,,,,,,,,,,,,,0.14446,,,,,,,,,,,,,,,,,,,,
856.94,,,,,,,,,,,,,,,,0.22882,,,,,,,,,,,,,,,,,,,,
857.92,,,,,,,,,,,,,,,,0.33345,,,,,,,,,,,,,,,,,,,,
858.08,,0.96951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858.94,,,,,,,,,,,,,,,,0.45576,,,,,,,,,,,,,,,,,,,,
859.93,,,,,,,,,,,,,,,,0.58477,,,,,,,,,,,,,,,,,,,,
860,0.000349,,9.56e-05,1.64e-05,,,,3.24e-05,1.03e-05,3.76e-05,2.99e-13,1.21e-06,0.00219,0.00188,0.00114,,0.00281,0.00148,0.00125,,,,,,,,,,,,,,,,,
860.08,,0.96599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860.92,,,,,,,,,,,,,,,,0.71304,,,,,,,,,,,,,,,,,,,,
861.93,,,,,,,,,,,,,,,,0.82783,,,,,,,,,,,,,,,,,,,,
862.94,,,,,,,,,,,,,,,,0.91979,,,,,,,,,,,,,,,,,,,,
863.1,,0.98541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863.93,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,,,,,,,
864.93,,,,,,,,,,,,,,,,0.99798,,,,,,,,,,,,,,,,,,,,
865.09,,0.9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865.94,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
866.93,,,,,,,,,,,,,,,,0.99322,,,,,,,,,,,,,,,,,,,,
867.94,,,,,,,,,,,,,,,,0.989,,,,,,,,,,,,,,,,,,,,
868.1,,0.95739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868.93,,,,,,,,,,,,,,,,0.98035,,,,,,,,,,,,,,,,,,,,
869.92,,,,,,,,,,,,,,,,0.95184,,,,,,,,,,,,,,,,,,,,
870,0.000165,,1.32e-05,0.000111,,,,3.13e-05,5.3e-06,3.08e-06,1.44e-05,2.19e-06,0.000387,0.00277,0.00377,,0.0112,0.00146,0.00263,,,,,,,,,,,,,,,,,
870.08,,0.90879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870.5,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,
870.94,,,,,,,,,,,,,,,,0.88902,,,,,,,,,,,,,,,,,,,,
871.94,,,,,,,,,,,,,,,,0.80306,,,,,,,,,,,,,,,,,,,,
871.96,,,,,,,,,,,,,,,,,0.01315,,,,,,,,,,,,,,,,,,,
872.92,,,,,,,,,,,,,,,,0.71238,,,,,,,,,,,,,,,,,,,,
873.08,,0.76706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873.94,,,,,,,,,,,,,,,,0.60848,,,,,,,,,,,,,,,,,,,,
874.93,,,,,,,,,,,,,,,,0.49867,,,,,,,,,,,,,,,,,,,,
874.95,,,,,,,,,,,,,,,,,0.0259,,,,,,,,,,,,,,,,,,,
875.09,,0.62672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875.94,,,,,,,,,,,,,,,,0.3624,,,,,,,,,,,,,,,,,,,,
876.93,,,,,,,,,,,,,,,,0.21555,,,,,,,,,,,,,,,,,,,,
877.95,,,,,,,,,,,,,,,,0.10443,,,,,,,,,,,,,,,,,,,,
877.96,,,,,,,,,,,,,,,,,0.05464,,,,,,,,,,,,,,,,,,,
878.1,,0.3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878.93,,,,,,,,,,,,,,,,0.05297,,,,,,,,,,,,,,,,,,,,
879.93,,,,,,,,,,,,,,,,0.02944,,,,,,,,,,,,,,,,,,,,
880,1.45e-05,,0.00011,5.16e-05,,,,2.37e-05,1e-15,8.09e-06,1.14e-05,4.78e-06,0.000312,0.000334,0.000159,,,0.00162,0.00616,,,,,,,,,,,,,,,,,
880.09,,0.1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880.93,,,,,,,,,,,,,,,,0.01785,,,,,,,,,,,,,,,,,,,,
880.94,,,,,,,,,,,,,,,,,0.12148,,,,,,,,,,,,,,,,,,,
881.93,,,,,,,,,,,,,,,,0.01192,,,,,,,,,,,,,,,,,,,,
882.41,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,
883.08,,0.08713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883.95,,,,,,,,,,,,,,,,,0.26178,,,,,,,,,,,,,,,,,,,
885.1,,0.05777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886.95,,,,,,,,,,,,,,,,,0.49363,,,,,,,,,,,,,,,,,,,
888.09,,0.03756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888.24,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
889.06,,,,,,,,,,,,,,,,,,,0.01108,,,,,,,,,,,,,,,,,
889.94,,,,,,,,,,,,,,,,,0.75762,,,,,,,,,,,,,,,,,,,
890,3.82e-05,,5.09e-05,1.13e-05,,,,8.01e-06,1.43e-05,1.18e-05,3.33e-06,1.68e-06,0.000226,0.000237,9.56e-05,0.000809,,0.00165,,,,,,,,,,,,,,,,,,
890.08,,0.03078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892.06,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,
892.95,,,,,,,,,,,,,,,,,0.94026,,,,,,,,,,,,,,,,,,,
893.09,,0.02328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895.07,,,,,,,,,,,,,,,,,,,0.03089,,,,,,,,,,,,,,,,,
895.09,,0.01891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895.95,,,,,,,,,,,,,,,,,0.99575,,,,,,,,,,,,,,,,,,,
898.06,,,,,,,,,,,,,,,,,,,0.04835,,,,,,,,,,,,,,,,,
898.09,,0.01241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898.95,,,,,,,,,,,,,,,,,0.99597,,,,,,,,,,,,,,,,,,,
899.29,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,6.65e-05,0.00869,1.65e-12,9.89e-06,,,,9.78e-06,5.33e-06,3.1e-06,1.06e-05,5.86e-06,0.000199,0.000216,5.12e-05,0.000137,,0.00178,,,,,,,,,,,,,,,,,,
901.06,,,,,,,,,,,,,,,,,,,0.0736,,,,,,,,,,,,,,,,,
901.95,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
904.07,,,,,,,,,,,,,,,,,,,0.1186,,,,,,,,,,,,,,,,,
904.94,,,,,,,,,,,,,,,,,0.99632,,,,,,,,,,,,,,,,,,,
907.06,,,,,,,,,,,,,,,,,,,0.20563,,,,,,,,,,,,,,,,,
907.96,,,,,,,,,,,,,,,,,0.97553,,,,,,,,,,,,,,,,,,,
910,2.93e-05,0.00227,1.56e-05,3.49e-05,,,,2.46e-06,1.56e-06,4.55e-06,1.19e-05,1.94e-06,0.000241,0.000239,3.95e-05,5.96e-05,,0.00215,,,,,,,,,,,,,,,,,,
910.05,,,,,,,,,,,,,,,,,,,0.35169,,,,,,,,,,,,,,,,,
910.95,,,,,,,,,,,,,,,,,0.9653,,,,,,,,,,,,,,,,,,,
913.07,,,,,,,,,,,,,,,,,,,0.54123,,,,,,,,,,,,,,,,,
913.94,,,,,,,,,,,,,,,,,0.96625,,,,,,,,,,,,,,,,,,,
916.06,,,,,,,,,,,,,,,,,,,0.7121,,,,,,,,,,,,,,,,,
916.94,,,,,,,,,,,,,,,,,0.91118,,,,,,,,,,,,,,,,,,,
919.06,,,,,,,,,,,,,,,,,,,0.80358,,,,,,,,,,,,,,,,,
919.95,,,,,,,,,,,,,,,,,0.71092,,,,,,,,,,,,,,,,,,,
920,5.27e-05,0.00253,3.86e-05,3.91e-06,,,,2.1e-05,2.11e-06,4.09e-06,7.65e-07,5.8e-07,0.000411,0.000267,3.14e-05,3.6e-05,,0.0104,,,,,,,,,,,,,,,,,,
922.06,,,,,,,,,,,,,,,,,,,0.84144,,,,,,,,,,,,,,,,,
922.54,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,
922.92,,,,,,,,,,,,,,,,,,0.01345,,,,,,,,,,,,,,,,,,
922.95,,,,,,,,,,,,,,,,,0.4062,,,,,,,,,,,,,,,,,,,
923.92,,,,,,,,,,,,,,,,,,0.03314,,,,,,,,,,,,,,,,,,
924.91,,,,,,,,,,,,,,,,,,0.0683,,,,,,,,,,,,,,,,,,
925.06,,,,,,,,,,,,,,,,,,,0.88127,,,,,,,,,,,,,,,,,
925.92,,,,,,,,,,,,,,,,,,0.12452,,,,,,,,,,,,,,,,,,
925.95,,,,,,,,,,,,,,,,,0.17995,,,,,,,,,,,,,,,,,,,
926.92,,,,,,,,,,,,,,,,,,0.20101,,,,,,,,,,,,,,,,,,
927.92,,,,,,,,,,,,,,,,,,0.29422,,,,,,,,,,,,,,,,,,
928.07,,,,,,,,,,,,,,,,,,,0.91915,,,,,,,,,,,,,,,,,
928.92,,,,,,,,,,,,,,,,,,0.40402,,,,,,,,,,,,,,,,,,
928.95,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,
929.91,,,,,,,,,,,,,,,,,,0.52394,,,,,,,,,,,,,,,,,,
930,7.87e-06,0.00134,3.78e-05,4.21e-05,,,,4.96e-06,4.41e-06,6.6e-06,4.12e-06,1.04e-06,0.000202,0.000272,2.58e-05,3.58e-05,,,,,,,,,,,,,,,,,,,,
930.92,,,,,,,,,,,,,,,,,,0.65658,,,,,,,,,,,,,,,,,,
931.07,,,,,,,,,,,,,,,,,,,0.93542,,,,,,,,,,,,,,,,,
931.9,,,,,,,,,,,,,,,,,,0.78344,,,,,,,,,,,,,,,,,,
931.94,,,,,,,,,,,,,,,,,0.04186,,,,,,,,,,,,,,,,,,,
932.91,,,,,,,,,,,,,,,,,,0.89995,,,,,,,,,,,,,,,,,,
933.91,,,,,,,,,,,,,,,,,,0.96279,,,,,,,,,,,,,,,,,,
934.07,,,,,,,,,,,,,,,,,,,0.94471,,,,,,,,,,,,,,,,,
934.92,,,,,,,,,,,,,,,,,,0.98748,,,,,,,,,,,,,,,,,,
934.96,,,,,,,,,,,,,,,,,0.02168,,,,,,,,,,,,,,,,,,,
935.91,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
936.9,,,,,,,,,,,,,,,,,,0.99639,,,,,,,,,,,,,,,,,,
937.06,,,,,,,,,,,,,,,,,,,0.97057,,,,,,,,,,,,,,,,,
937.9,,,,,,,,,,,,,,,,,,0.97403,,,,,,,,,,,,,,,,,,
937.94,,,,,,,,,,,,,,,,,0.01132,,,,,,,,,,,,,,,,,,,
938.65,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,
938.91,,,,,,,,,,,,,,,,,,0.94431,,,,,,,,,,,,,,,,,,
939.91,,,,,,,,,,,,,,,,,,0.89423,,,,,,,,,,,,,,,,,,
940,2.18e-05,0.000542,1e-15,3.24e-06,,,,8.24e-06,3.49e-06,6.76e-06,3.8e-06,3.84e-06,0.000141,0.000211,1.74e-05,1.69e-05,0.00634,,,,,,,,,,,,,,,,,,,
940.07,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
940.92,,,,,,,,,,,,,,,,,,0.80792,,,,,,,,,,,,,,,,,,
941.92,,,,,,,,,,,,,,,,,,0.7017,,,,,,,,,,,,,,,,,,
942.92,,,,,,,,,,,,,,,,,,0.57124,,,,,,,,,,,,,,,,,,
943.07,,,,,,,,,,,,,,,,,,,0.98998,,,,,,,,,,,,,,,,,
943.91,,,,,,,,,,,,,,,,,,0.43777,,,,,,,,,,,,,,,,,,
944.92,,,,,,,,,,,,,,,,,,0.30613,,,,,,,,,,,,,,,,,,
945.91,,,,,,,,,,,,,,,,,,0.18563,,,,,,,,,,,,,,,,,,
946.07,,,,,,,,,,,,,,,,,,,0.98206,,,,,,,,,,,,,,,,,
946.9,,,,,,,,,,,,,,,,,,0.0949,,,,,,,,,,,,,,,,,,
947.91,,,,,,,,,,,,,,,,,,0.04061,,,,,,,,,,,,,,,,,,
948.91,,,,,,,,,,,,,,,,,,0.01617,,,,,,,,,,,,,,,,,,
949.06,,,,,,,,,,,,,,,,,,,0.96282,,,,,,,,,,,,,,,,,
949.52,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,
950,6.71e-05,0.00108,2.42e-05,4.19e-05,,,,1.95e-05,5.37e-06,2.34e-13,3.51e-06,4.88e-06,0.000161,0.000189,1.04e-05,4.52e-05,0.00206,0.0247,,,,,,,,,,,,,,,,,,
952.07,,,,,,,,,,,,,,,,,,,0.89748,,,,,,,,,,,,,,,,,
955.06,,,,,,,,,,,,,,,,,,,0.75545,,,,,,,,,,,,,,,,,
958.06,,,,,,,,,,,,,,,,,,,0.56451,,,,,,,,,,,,,,,,,
960,4.44e-05,0.000684,5.58e-05,1.41e-05,,,,2.4e-06,3.55e-06,4.72e-06,5.52e-06,3.35e-06,0.00018,0.000163,1.15e-05,3.66e-05,0.000832,0.00165,,,,,,,,,,,,,,,,,,
961.06,,,,,,,,,,,,,,,,,,,0.38498,,,,,,,,,,,,,,,,,
964.05,,,,,,,,,,,,,,,,,,,0.24457,,,,,,,,,,,,,,,,,
967.06,,,,,,,,,,,,,,,,,,,0.14902,,,,,,,,,,,,,,,,,
970,0.000126,0.000705,2.4e-06,1.07e-05,,,,7.56e-07,2.4e-06,2.79e-06,5.75e-06,2.38e-06,8.96e-05,0.00013,5.05e-06,7.78e-05,0.000448,0.00145,,,,,,,,,,,,,,,,,,
970.06,,,,,,,,,,,,,,,,,,,0.0876,,,,,,,,,,,,,,,,,
973.06,,,,,,,,,,,,,,,,,,,0.05179,,,,,,,,,,,,,,,,,
976.07,,,,,,,,,,,,,,,,,,,0.03247,,,,,,,,,,,,,,,,,
979.06,,,,,,,,,,,,,,,,,,,0.02257,,,,,,,,,,,,,,,,,
980,6.32e-05,0.00066,1.15e-05,3.33e-05,,,,1.09e-05,4.6e-07,2.14e-06,3.5e-06,1.9e-06,7.32e-05,0.000107,8.13e-06,0.000105,0.00033,0.00139,,,,,,,,,,,,,,,,,,
982.07,,,,,,,,,,,,,,,,,,,0.01721,,,,,,,,,,,,,,,,,
985.07,,,,,,,,,,,,,,,,,,,0.01357,,,,,,,,,,,,,,,,,
988.07,,,,,,,,,,,,,,,,,,,0.01079,,,,,,,,,,,,,,,,,
989.02,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
990,2.23e-05,5.41e-05,3.12e-05,1e-15,,,,9.84e-06,4.46e-07,5.71e-06,5.35e-06,4.05e-06,8.24e-05,9.03e-05,3.76e-06,5.86e-05,0.000169,0.00139,0.00918,,,,,,,,,,,,,,,,,
1000,4.07e-05,4.52e-06,3.49e-05,3.37e-05,,,,1.76e-05,3.26e-06,1.08e-06,1.52e-06,7.69e-07,0.000138,9.32e-05,6.48e-06,5.25e-05,0.000207,0.00146,0.00351,,,,,,,,,,,,,,,,,
1010,4.86e-05,1e-08,2.67e-05,2.71e-06,,,,9.96e-06,3.41e-06,1.13e-06,3.18e-06,6.83e-06,3.98e-05,6.14e-05,8.2e-07,6.58e-05,0.00021,0.00133,0.00197,,,,,,,,,,,,,,,,,
1020,5.17e-05,1.76e-05,6.21e-05,8.65e-06,,,,1.22e-05,9.83e-06,9.03e-06,4.51e-06,6.84e-06,3.75e-05,6.47e-05,3.92e-06,0.000143,0.00023,0.00146,0.00209,,,,,,,,,,,,,,,,,
1030,2.89e-05,1.12e-05,8.68e-06,1.29e-05,,,,1e-15,4.05e-06,6.73e-07,1.89e-06,1.43e-06,0.00014,0.000106,2.44e-07,8.17e-05,0.000178,0.00142,0.000726,,,,,,,,,,,,,,,,,
1040,5.84e-05,0.00011,3.34e-06,1.12e-05,,,,8.41e-06,4.68e-06,1.17e-05,9.46e-06,3.86e-06,3.29e-05,6.92e-05,7.32e-06,0.000168,0.000332,0.00163,0.00071,,,,,,,,,,,,,,,,,
