wavelength,Oa01,Oa02,Oa03,Oa04,Oa05,Oa06,Oa07,Oa08,Oa09,Oa10,Oa11,Oa12,Oa13,Oa14,Oa15,Oa16,Oa17,Oa18,Oa19,Oa20,Oa21
410.9536133,,0.9889726043,,,,,,,,,,,,,,,,,,,
411.0082703,3.550405747e-09,,,,,,,,,,,,,,,,,,,,
411.0462952,,0.9907656908,,,,,,,,,,,,,,,,,,,
411.1265869,1.407758354e-09,,,,,,,,,,,,,,,,,,,,
411.1399536,,0.9924498796,,,,,,,,,,,,,,,,,,,
411.234314,,0.9937548637,,,,,,,,,,,,,,,,,,,
411.244873,5.47025647e-10,,,,,,,,,,,,,,,,,,,,
411.328949,,0.9944784641,,,,,,,,,,,,,,,,,,,
411.3630371,2.083068301e-10,,,,,,,,,,,,,,,,,,,,
411.4216614,,0.994568944,,,,,,,,,,,,,,,,,,,
411.5152283,,0.9940928817,,,,,,,,,,,,,,,,,,,
411.6096497,,0.9932686687,,,,,,,,,,,,,,,,,,,
411.7043152,,0.9923576713,,,,,,,,,,,,,,,,,,,
411.796936,,0.9916641116,,,,,,,,,,,,,,,,,,,
411.8906555,,0.991429925,,,,,,,,,,,,,,,,,,,
411.9849854,,0.9917921424,,,,,,,,,,,,,,,,,,,
412.079834,,0.9927657247,,,,,,,,,,,,,,,,,,,
412.1723022,,0.9942037463,,,,,,,,,,,,,,,,,,,
412.2658691,,0.9958648086,,,,,,,,,,,,,,,,,,,
412.3602905,,0.997407198,,,,,,,,,,,,,,,,,,,
412.4551392,,0.9985646605,,,,,,,,,,,,,,,,,,,
412.5476379,,0.9991292357,,,,,,,,,,,,,,,,,,,
412.6412354,,0.9990115762,,,,,,,,,,,,,,,,,,,
412.7357178,,0.9982565045,,,,,,,,,,,,,,,,,,,
412.8305664,,0.9970487356,,,,,,,,,,,,,,,,,,,
412.9229431,,0.9956486821,,,,,,,,,,,,,,,,,,,
413.0166931,,0.9943681359,,,,,,,,,,,,,,,,,,,
