wavelength,Oa01,Oa02,Oa03,Oa04,Oa05,Oa06,Oa07,Oa08,Oa09,Oa10,Oa11,Oa12,Oa13,Oa14,Oa15,Oa16,Oa17,Oa18,Oa19,Oa20,Oa21
555.3860474,,,,,,0.4710049927,,,,,,,,,,,,,,,
555.4799194,,,,,,0.5235472918,,,,,,,,,,,,,,,
555.5748901,,,,,,0.5755987763,,,,,,,,,,,,,,,
555.6693726,,,,,,0.6261743307,,,,,,,,,,,,,,,
555.7631836,,,,,,0.6743587852,,,,,,,,,,,,,,,
555.8571777,,,,,,0.7193724513,,,,,,,,,,,,,,,
555.9519653,,,,,,0.7606128454,,,,,,,,,,,,,,,
556.0465088,,,,,,0.7976831198,,,,,,,,,,,,,,,
556.140564,,,,,,0.8304005861,,,,,,,,,,,,,,,
556.234314,,,,,,0.8587949276,,,,,,,,,,,,,,,
556.3292236,,,,,,0.883063674,,,,,,,,,,,,,,,
556.423645,,,,,,0.9035402536,,,,,,,,,,,,,,,
556.5176392,,,,,,0.9206508398,,,,,,,,,,,,,,,
556.6114502,,,,,,0.9348349571,,,,,,,,,,,,,,,
556.7062988,,,,,,0.9465343952,,,,,,,,,,,,,,,
556.8007812,,,,,,0.9561390877,,,,,,,,,,,,,,,
556.8948364,,,,,,0.963973701,,,,,,,,,,,,,,,
556.9885254,,,,,,0.9703031778,,,,,,,,,,,,,,,
557.0834351,,,,,,0.9753151536,,,,,,,,,,,,,,,
557.1779175,,,,,,0.9791929722,,,,,,,,,,,,,,,
557.2720337,,,,,,0.9820618033,,,,,,,,,,,,,,,
557.3657227,,,,,,0.9840865135,,,,,,,,,,,,,,,
557.4604492,,,,,,0.9854101539,,,,,,,,,,,,,,,
557.5550537,,,,,,0.9862108827,,,,,,,,,,,,,,,
557.649292,,,,,,0.9866769314,,,,,,,,,,,,,,,
557.7429199,,,,,,0.9869727492,,,,,,,,,,,,,,,
557.8376465,,,,,,0.9872409701,,,,,,,,,,,,,,,
557.9321899,,,,,,0.987598598,,,,,,,,,,,,,,,
558.0264893,,,,,,0.988091886,,,,,,,,,,,,,,,
558.1200562,,,,,,0.9887194633,,,,,,,,,,,,,,,
558.2146606,,,,,,0.9894270897,,,,,,,,,,,,,,,
558.3093262,,,,,,0.9901331067,,,,,,,,,,,,,,,
558.4037476,,,,,,0.9907461405,,,,,,,,,,,,,,,
558.4973145,,,,,,0.9911830425,,,,,,,,,,,,,,,
558.5916138,,,,,,0.9914067984,,,,,,,,,,,,,,,
558.6864014,,,,,,0.9914267659,,,,,,,,,,,,,,,
558.7810059,,,,,,0.9912663698,,,,,,,,,,,,,,,
558.8743896,,,,,,0.9910119772,,,,,,,,,,,,,,,
558.968811,,,,,,0.9907667041,,,,,,,,,,,,,,,
559.0635986,,,,,,0.9906294942,,,,,,,,,,,,,,,
559.1582031,,,,,,0.9906686544,,,,,,,,,,,,,,,
559.251709,,,,,,0.9909236431,,,,,,,,,,,,,,,
559.3458862,,,,,,0.9913678765,,,,,,,,,,,,,,,
559.4407349,,,,,,0.9919555187,,,,,,,,,,,,,,,
559.5354004,,,,,,0.9925926924,,,,,,,,,,,,,,,
559.6289062,,,,,,0.9931786656,,,,,,,,,,,,,,,
559.7229614,,,,,,0.9936203361,,,,,,,,,,,,,,,
559.8178101,,,,,,0.9938511252,,,,,,,,,,,,,,,
559.9124146,,,,,,0.9938710928,,,,,,,,,,,,,,,
560.0061646,,,,,,0.9936986566,,,,,,,,,,,,,,,
560.1000977,,,,,,0.9934142232,,,,,,,,,,,,,,,
560.1950073,,,,,,0.9931054115,,,,,,,,,,,,,,,
560.2896729,,,,,,0.9928898215,,,,,,,,,,,,,,,
560.3833618,,,,,,0.9928373694,,,,,,,,,,,,,,,
560.4772949,,,,,,0.9930058122,,,,,,,,,,,,,,,
560.5720825,,,,,,0.9933903217,,,,,,,,,,,,,,,
560.666748,,,,,,0.9939536452,,,,,,,,,,,,,,,
560.7605591,,,,,,0.9946020246,,,,,,,,,,,,,,,
560.8544312,,,,,,0.9952486753,,,,,,,,,,,,,,,
560.9492188,,,,,,0.9957783222,,,,,,,,,,,,,,,
561.0440063,,,,,,0.9961334467,,,,,,,,,,,,,,,
561.1377563,,,,,,0.9962678552,,,,,,,,,,,,,,,
561.2315674,,,,,,0.9962112308,,,,,,,,,,,,,,,
561.326355,,,,,,0.996017158,,,,,,,,,,,,,,,
561.4210205,,,,,,0.9957829118,,,,,,,,,,,,,,,
561.5150146,,,,,,0.9956005216,,,,,,,,,,,,,,,
561.6088257,,,,,,0.9955628514,,,,,,,,,,,,,,,
561.7034302,,,,,,0.9957284331,,,,,,,,,,,,,,,
561.7981567,,,,,,0.996113956,,,,,,,,,,,,,,,
561.8922119,,,,,,0.996675849,,,,,,,,,,,,,,,
561.9859619,,,,,,0.9973608851,,,,,,,,,,,,,,,
562.0806274,,,,,,0.9980537295,,,,,,,,,,,,,,,
562.1752319,,,,,,0.998644948,,,,,,,,,,,,,,,
562.2694092,,,,,,0.9990784526,,,,,,,,,,,,,,,
562.3630981,,,,,,0.999276042,,,,,,,,,,,,,,,
562.4576416,,,,,,0.9992693067,,,,,,,,,,,,,,,
562.5523682,,,,,,0.9990881085,,,,,,,,,,,,,,,
562.6465454,,,,,,0.9988031983,,,,,,,,,,,,,,,
562.7403564,,,,,,0.9985290766,,,,,,,,,,,,,,,
562.8347778,,,,,,0.9983285069,,,,,,,,,,,,,,,
562.9295044,,,,,,0.998277843,,,,,,,,,,,,,,,
563.0237427,,,,,,0.9983606935,,,,,,,,,,,,,,,
563.1174927,,,,,,0.9985334277,,,,,,,,,,,,,,,
563.211853,,,,,,0.9986828566,,,,,,,,,,,,,,,
563.3067017,,,,,,0.9986588359,,,,,,,,,,,,,,,
563.4009399,,,,,,0.9982808828,,,,,,,,,,,,,,,
563.4946899,,,,,,0.9973859787,,,,,,,,,,,,,,,
563.5888672,,,,,,0.995791018,,,,,,,,,,,,,,,
563.6837769,,,,,,0.9933261275,,,,,,,,,,,,,,,
563.7782593,,,,,,0.9898418784,,,,,,,,,,,,,,,
563.8718872,,,,,,0.9852019548,,,,,,,,,,,,,,,
563.9658203,,,,,,0.9792317748,,,,,,,,,,,,,,,
564.0609741,,,,,,0.9717236161,,,,,,,,,,,,,,,
564.1553955,,,,,,0.9624292254,,,,,,,,,,,,,,,
564.2491455,,,,,,0.9509955645,,,,,,,,,,,,,,,
564.3428955,,,,,,0.9370208383,,,,,,,,,,,,,,,
564.4380493,,,,,,0.9200627804,,,,,,,,,,,,,,,
564.5325317,,,,,,0.8996564746,,,,,,,,,,,,,,,
564.6262817,,,,,,0.8753577471,,,,,,,,,,,,,,,
564.7199097,,,,,,0.8468301296,,,,,,,,,,,,,,,
564.8151855,,,,,,0.8138439655,,,,,,,,,,,,,,,
564.90979,,,,,,0.7763732672,,,,,,,,,,,,,,,
565.0036011,,,,,,0.7345986366,,,,,,,,,,,,,,,
565.0970459,,,,,,0.6889172792,,,,,,,,,,,,,,,
565.1923218,,,,,,0.639942646,,,,,,,,,,,,,,,
565.2869873,,,,,,0.5884732008,,,,,,,,,,,,,,,
565.3807983,,,,,,0.5354417562,,,,,,,,,,,,,,,
565.4741211,,,,,,0.4818637967,,,,,,,,,,,,,,,
565.569519,,,,,,0.4287674129,,,,,,,,,,,,,,,
565.6641846,,,,,,0.3771308959,,,,,,,,,,,,,,,
565.7579956,,,,,,0.3278350234,,,,,,,,,,,,,,,
565.8511963,,,,,,0.2816183567,,,,,,,,,,,,,,,
565.9464722,,,,,,0.2390454412,,,,,,,,,,,,,,,
566.0412598,,,,,,0.2004967481,,,,,,,,,,,,,,,
566.1351929,,,,,,0.1661709547,,,,,,,,,,,,,,,
566.2283936,,,,,,0.1360987276,,,,,,,,,,,,,,,
566.3236694,,,,,,0.1101673022,,,,,,,,,,,,,,,
566.418457,,,,,,0.08814735711,,,,,,,,,,,,,,,
566.5123901,,,,,,0.06972598284,,,,,,,,,,,,,,,
566.6056519,,,,,,0.05453686044,,,,,,,,,,,,,,,
566.7007446,,,,,,0.04218724743,,,,,,,,,,,,,,,
566.7956543,,,,,,0.03228222579,,,,,,,,,,,,,,,
566.8895264,,,,,,0.02444166504,,,,,,,,,,,,,,,
566.9829102,,,,,,0.01831396855,,,,,,,,,,,,,,,
567.0780029,,,,,,0.01358361077,,,,,,,,,,,,,,,
567.1726074,,,,,,0.009975204244,,,,,,,,,,,,,,,
567.2666626,,,,,,0.007254261523,,,,,,,,,,,,,,,
567.3599854,,,,,,0.005225322675,,,,,,,,,,,,,,,
567.4550171,,,,,,0.003728689859,,,,,,,,,,,,,,,
567.5496216,,,,,,0.002636277582,,,,,,,,,,,,,,,
567.644104,,,,,,0.001847028034,,,,,,,,,,,,,,,
567.7371826,,,,,,0.001282480313,,,,,,,,,,,,,,,
567.8324585,,,,,,0.000882590597,,,,,,,,,,,,,,,
567.9268799,,,,,,0.0006020379951,,,,,,,,,,,,,,,
568.0209961,,,,,,0.0004070623545,,,,,,,,,,,,,,,
568.114502,,,,,,0.0002728201507,,,,,,,,,,,,,,,
568.2092285,,,,,,0.0001812457485,,,,,,,,,,,,,,,
568.3037109,,,,,,0.0001193508724,,,,,,,,,,,,,,,
568.3984375,,,,,,7.789971278e-05,,,,,,,,,,,,,,,
568.4915161,,,,,,5.039332973e-05,,,,,,,,,,,,,,,
568.586731,,,,,,3.230848961e-05,,,,,,,,,,,,,,,
568.6810913,,,,,,2.052755553e-05,,,,,,,,,,,,,,,
568.7753296,,,,,,1.29242917e-05,,,,,,,,,,,,,,,
568.8690796,,,,,,8.062953384e-06,,,,,,,,,,,,,,,
568.9633789,,,,,,4.983900453e-06,,,,,,,,,,,,,,,
569.0580444,,,,,,3.05212734e-06,,,,,,,,,,,,,,,
569.1530151,,,,,,1.851676984e-06,,,,,,,,,,,,,,,
569.2458496,,,,,,1.112831228e-06,,,,,,,,,,,,,,,
569.3409424,,,,,,6.624733828e-07,,,,,,,,,,,,,,,
569.4354248,,,,,,3.906212669e-07,,,,,,,,,,,,,,,
569.5296021,,,,,,2.281249891e-07,,,,,,,,,,,,,,,
569.6235962,,,,,,1.319460665e-07,,,,,,,,,,,,,,,
569.7174072,,,,,,7.557979842e-08,,,,,,,,,,,,,,,
569.8123779,,,,,,4.287310773e-08,,,,,,,,,,,,,,,
611.0201416,,,,,,,3.606648136e-08,,,,,,,,,,,,,,
611.1143799,,,,,,,6.372291494e-08,,,,,,,,,,,,,,
611.2091675,,,,,,,1.115076032e-07,,,,,,,,,,,,,,
611.3026123,,,,,,,1.932619114e-07,,,,,,,,,,,,,,
611.3970337,,,,,,,3.317684047e-07,,,,,,,,,,,,,,
611.4910889,,,,,,,5.641393273e-07,,,,,,,,,,,,,,
611.5844727,,,,,,,9.502094258e-07,,,,,,,,,,,,,,
611.6798706,,,,,,,1.585436848e-06,,,,,,,,,,,,,,
611.7723389,,,,,,,2.620567784e-06,,,,,,,,,,,,,,
611.866333,,,,,,,4.291190635e-06,,,,,,,,,,,,,,
611.9615479,,,,,,,6.96174402e-06,,,,,,,,,,,,,,
612.0550537,,,,,,,1.119015178e-05,,,,,,,,,,,,,,
612.1494141,,,,,,,1.782189975e-05,,,,,,,,,,,,,,
612.2432861,,,,,,,2.812519051e-05,,,,,,,,,,,,,,
612.3364868,,,,,,,4.398267993e-05,,,,,,,,,,,,,,
612.432251,,,,,,,6.816086534e-05,,,,,,,,,,,,,,
612.5244141,,,,,,,0.0001046822799,,,,,,,,,,,,,,
612.6185913,,,,,,,0.0001593374909,,,,,,,,,,,,,,
612.7138062,,,,,,,0.0002403702383,,,,,,,,,,,,,,
612.807373,,,,,,,0.0003593966248,,,,,,,,,,,,,,
612.9016724,,,,,,,0.0005326039391,,,,,,,,,,,,,,
612.9955444,,,,,,,0.0007822952466,,,,,,,,,,,,,,
613.0888062,,,,,,,0.001138844178,,,,,,,,,,,,,,
613.1847534,,,,,,,0.001643122057,,,,,,,,,,,,,,
613.2765503,,,,,,,0.002349430462,,,,,,,,,,,,,,
613.3707275,,,,,,,0.003328936873,,,,,,,,,,,,,,
613.4660645,,,,,,,0.004673645366,,,,,,,,,,,,,,
613.5595703,,,,,,,0.006500660442,,,,,,,,,,,,,,
613.6538696,,,,,,,0.00895665586,,,,,,,,,,,,,,
613.7477417,,,,,,,0.01222215127,,,,,,,,,,,,,,
613.8410034,,,,,,,0.01651508361,,,,,,,,,,,,,,
613.9370728,,,,,,,0.02209307812,,,,,,,,,,,,,,
614.0286255,,,,,,,0.02925382182,,,,,,,,,,,,,,
614.1229858,,,,,,,0.03833224624,,,,,,,,,,,,,,
614.2183838,,,,,,,0.04969362915,,,,,,,,,,,,,,
614.3118896,,,,,,,0.06372318417,,,,,,,,,,,,,,
614.4060669,,,,,,,0.08080954105,,,,,,,,,,,,,,
614.499939,,,,,,,0.1013228744,,,,,,,,,,,,,,
614.5930786,,,,,,,0.1255895495,,,,,,,,,,,,,,
614.6895752,,,,,,,0.1538612992,,,,,,,,,,,,,,
614.7811279,,,,,,,0.1862857193,,,,,,,,,,,,,,
614.8751221,,,,,,,0.2228738666,,,,,,,,,,,,,,
614.9707642,,,,,,,0.263477236,,,,,,,,,,,,,,
615.0643311,,,,,,,0.3077705801,,,,,,,,,,,,,,
615.1584473,,,,,,,0.3552418053,,,,,,,,,,,,,,
615.2521362,,,,,,,0.4052065909,,,,,,,,,,,,,,
615.3452759,,,,,,,0.4568268359,,,,,,,,,,,,,,
615.4420166,,,,,,,0.5091534257,,,,,,,,,,,,,,
615.5334473,,,,,,,0.5611829162,,,,,,,,,,,,,,
615.6273193,,,,,,,0.6118939519,,,,,,,,,,,,,,
615.7230225,,,,,,,0.6603550315,,,,,,,,,,,,,,
615.8165283,,,,,,,0.7057380676,,,,,,,,,,,,,,
615.9108276,,,,,,,0.7474056482,,,,,,,,,,,,,,
616.0043945,,,,,,,0.7849184275,,,,,,,,,,,,,,
616.0974731,,,,,,,0.8180663586,,,,,,,,,,,,,,
616.194458,,,,,,,0.8468552232,,,,,,,,,,,,,,
616.2858887,,,,,,,0.8714703918,,,,,,,,,,,,,,
616.3794556,,,,,,,0.8922413588,,,,,,,,,,,,,,
616.4751587,,,,,,,0.9096055627,,,,,,,,,,,,,,
616.5688477,,,,,,,0.9240090251,,,,,,,,,,,,,,
616.663269,,,,,,,0.9359118938,,,,,,,,,,,,,,
616.7565308,,,,,,,0.9457101226,,,,,,,,,,,,,,
616.8496094,,,,,,,0.9537368417,,,,,,,,,,,,,,
616.9468384,,,,,,,0.9602543116,,,,,,,,,,,,,,
617.0383301,,,,,,,0.9654628038,,,,,,,,,,,,,,
617.1317139,,,,,,,0.9695201516,,,,,,,,,,,,,,
617.2275391,,,,,,,0.9725525975,,,,,,,,,,,,,,
617.321106,,,,,,,0.9747146964,,,,,,,,,,,,,,
617.4155884,,,,,,,0.9761508703,,,,,,,,,,,,,,
617.508728,,,,,,,0.9770466685,,,,,,,,,,,,,,
617.6017456,,,,,,,0.9775779843,,,,,,,,,,,,,,
617.6993408,,,,,,,0.977930963,,,,,,,,,,,,,,
617.7906494,,,,,,,0.9782639742,,,,,,,,,,,,,,
617.8838501,,,,,,,0.9786983728,,,,,,,,,,,,,,
617.9799194,,,,,,,0.9792810678,,,,,,,,,,,,,,
618.0734253,,,,,,,0.9800193906,,,,,,,,,,,,,,
618.1679077,,,,,,,0.9808553457,,,,,,,,,,,,,,
618.2609253,,,,,,,0.9817058444,,,,,,,,,,,,,,
618.3539429,,,,,,,0.9824569821,,,,,,,,,,,,,,
618.4517822,,,,,,,0.9830309153,,,,,,,,,,,,,,
618.5430298,,,,,,,0.9833759665,,,,,,,,,,,,,,
618.6359253,,,,,,,0.9834837914,,,,,,,,,,,,,,
618.7321167,,,,,,,0.9833963513,,,,,,,,,,,,,,
618.8256836,,,,,,,0.9832100272,,,,,,,,,,,,,,
618.9202271,,,,,,,0.9830235839,,,,,,,,,,,,,,
619.0131226,,,,,,,0.9829553366,,,,,,,,,,,,,,
619.1061401,,,,,,,0.9830772877,,,,,,,,,,,,,,
619.2040405,,,,,,,0.9834307432,,,,,,,,,,,,,,
619.2952881,,,,,,,0.9840037823,,,,,,,,,,,,,,
619.3881836,,,,,,,0.9847340584,,,,,,,,,,,,,,
619.484436,,,,,,,0.9855243564,,,,,,,,,,,,,,
619.5780029,,,,,,,0.9862638116,,,,,,,,,,,,,,
619.6726074,,,,,,,0.9868558049,,,,,,,,,,,,,,
619.7652588,,,,,,,0.9872289896,,,,,,,,,,,,,,
619.8582153,,,,,,,0.9873692989,,,,,,,,,,,,,,
619.9564819,,,,,,,0.9873131514,,,,,,,,,,,,,,
620.0477295,,,,,,,0.9871359468,,,,,,,,,,,,,,
620.1402588,,,,,,,0.986951232,,,,,,,,,,,,,,
620.2368774,,,,,,,0.9868710637,,,,,,,,,,,,,,
620.3301392,,,,,,,0.9869924784,,,,,,,,,,,,,,
620.4248657,,,,,,,0.9873604178,,,,,,,,,,,,,,
620.517395,,,,,,,0.9879750013,,,,,,,,,,,,,,
620.6104736,,,,,,,0.9887865186,,,,,,,,,,,,,,
620.7089233,,,,,,,0.9897049665,,,,,,,,,,,,,,
620.7999878,,,,,,,0.9906174541,,,,,,,,,,,,,,
620.892395,,,,,,,0.9914098382,,,,,,,,,,,,,,
620.9891357,,,,,,,0.992005527,,,,,,,,,,,,,,
621.0823364,,,,,,,0.9923684001,,,,,,,,,,,,,,
621.1771851,,,,,,,0.9925160408,,,,,,,,,,,,,,
621.2695312,,,,,,,0.9925165772,,,,,,,,,,,,,,
621.3625488,,,,,,,0.9924699068,,,,,,,,,,,,,,
621.4611206,,,,,,,0.9924845099,,,,,,,,,,,,,,
621.5523682,,,,,,,0.9926543832,,,,,,,,,,,,,,
621.6444702,,,,,,,0.9930457473,,,,,,,,,,,,,,
621.741333,,,,,,,0.9936675429,,,,,,,,,,,,,,
621.8345947,,,,,,,0.9944833517,,,,,,,,,,,,,,
621.9295654,,,,,,,0.9953916669,,,,,,,,,,,,,,
622.0216064,,,,,,,0.9962992072,,,,,,,,,,,,,,
622.1147461,,,,,,,0.9970831871,,,,,,,,,,,,,,
622.213501,,,,,,,0.9976642728,,,,,,,,,,,,,,
622.3046875,,,,,,,0.9979989529,,,,,,,,,,,,,,
622.3966064,,,,,,,0.9980883002,,,,,,,,,,,,,,
622.4937134,,,,,,,0.9979845881,,,,,,,,,,,,,,
622.5866699,,,,,,,0.9978036284,,,,,,,,,,,,,,
622.6818237,,,,,,,0.997621119,,,,,,,,,,,,,,
622.7738037,,,,,,,0.9975411892,,,,,,,,,,,,,,
622.8668823,,,,,,,0.997621417,,,,,,,,,,,,,,
622.9658203,,,,,,,0.9978528023,,,,,,,,,,,,,,
623.0570068,,,,,,,0.9981917143,,,,,,,,,,,,,,
623.1489258,,,,,,,0.9985099435,,,,,,,,,,,,,,
623.2460327,,,,,,,0.9986345768,,,,,,,,,,,,,,
623.3388672,,,,,,,0.9983916283,,,,,,,,,,,,,,
623.4342041,,,,,,,0.9975779653,,,,,,,,,,,,,,
623.526123,,,,,,,0.9960214496,,,,,,,,,,,,,,
623.6190796,,,,,,,0.9935540557,,,,,,,,,,,,,,
623.7178345,,,,,,,0.9900408983,,,,,,,,,,,,,,
623.8093262,,,,,,,0.9853388071,,,,,,,,,,,,,,
623.901123,,,,,,,0.9792920947,,,,,,,,,,,,,,
623.998291,,,,,,,0.9716927409,,,,,,,,,,,,,,
624.0909424,,,,,,,0.962272048,,,,,,,,,,,,,,
624.1862793,,,,,,,0.9506854415,,,,,,,,,,,,,,
624.2786255,,,,,,,0.9365045428,,,,,,,,,,,,,,
624.3711548,,,,,,,0.9192599654,,,,,,,,,,,,,,
624.4699707,,,,,,,0.8984671235,,,,,,,,,,,,,,
624.5617676,,,,,,,0.873673141,,,,,,,,,,,,,,
624.6536255,,,,,,,0.844516933,,,,,,,,,,,,,,
624.7504883,,,,,,,0.8108021021,,,,,,,,,,,,,,
624.8430176,,,,,,,0.772503674,,,,,,,,,,,,,,
624.9387817,,,,,,,0.7298390865,,,,,,,,,,,,,,
625.0309448,,,,,,,0.6832489371,,,,,,,,,,,,,,
625.1233521,,,,,,,0.6334013343,,,,,,,,,,,,,,
625.2221069,,,,,,,0.581143558,,,,,,,,,,,,,,
625.3139038,,,,,,,0.5274627209,,,,,,,,,,,,,,
625.4060669,,,,,,,0.4734044671,,,,,,,,,,,,,,
625.5028076,,,,,,,0.4200255275,,,,,,,,,,,,,,
625.5951538,,,,,,,0.3683204353,,,,,,,,,,,,,,
625.6911621,,,,,,,0.3191642463,,,,,,,,,,,,,,
625.7834473,,,,,,,0.2732758224,,,,,,,,,,,,,,
625.8756714,,,,,,,0.23119241,,,,,,,,,,,,,,
625.9742432,,,,,,,0.1932587624,,,,,,,,,,,,,,
626.0664062,,,,,,,0.1596340984,,,,,,,,,,,,,,
626.1584473,,,,,,,0.1303102225,,,,,,,,,,,,,,
626.255127,,,,,,,0.1051374152,,,,,,,,,,,,,,
626.347229,,,,,,,0.08385555446,,,,,,,,,,,,,,
626.4432373,,,,,,,0.06612788886,,,,,,,,,,,,,,
626.5359497,,,,,,,0.051570829,,,,,,,,,,,,,,
626.6277466,,,,,,,0.03978187591,,,,,,,,,,,,,,
626.7261963,,,,,,,0.03036155924,,,,,,,,,,,,,,
626.8186646,,,,,,,0.02293077856,,,,,,,,,,,,,,
626.9108887,,,,,,,0.01714217849,,,,,,,,,,,,,,
627.0072021,,,,,,,0.01268697158,,,,,,,,,,,,,,
627.0993652,,,,,,,0.009297864512,,,,,,,,,,,,,,
627.1955566,,,,,,,0.006748711225,,,,,,,,,,,,,,
627.2883911,,,,,,,0.004852250218,,,,,,,,,,,,,,
627.3800659,,,,,,,0.003456341103,,,,,,,,,,,,,,
627.4783325,,,,,,,0.002439448377,,,,,,,,,,,,,,
627.5708618,,,,,,,0.001706131385,,,,,,,,,,,,,,
627.663269,,,,,,,0.001182530192,,,,,,,,,,,,,,
627.7594604,,,,,,,0.0008122976869,,,,,,,,,,,,,,
627.8515015,,,,,,,0.0005530140479,,,,,,,,,,,,,,
627.947876,,,,,,,0.0003731492325,,,,,,,,,,,,,,
628.0408325,,,,,,,0.0002495477675,,,,,,,,,,,,,,
628.1323242,,,,,,,0.0001654027292,,,,,,,,,,,,,,
628.2305298,,,,,,,0.0001086530101,,,,,,,,,,,,,,
628.3231201,,,,,,,7.073467714e-05,,,,,,,,,,,,,,
628.4158325,,,,,,,4.56351554e-05,,,,,,,,,,,,,,
628.5118408,,,,,,,2.91758588e-05,,,,,,,,,,,,,,
628.6036987,,,,,,,1.848346801e-05,,,,,,,,,,,,,,
628.7001343,,,,,,,1.160267766e-05,,,,,,,,,,,,,,
628.793335,,,,,,,7.216524409e-06,,,,,,,,,,,,,,
628.8844604,,,,,,,4.447049832e-06,,,,,,,,,,,,,,
628.9825439,,,,,,,2.715001301e-06,,,,,,,,,,,,,,
629.0755615,,,,,,,1.642106781e-06,,,,,,,,,,,,,,
629.168335,,,,,,,9.838971664e-07,,,,,,,,,,,,,,
629.2640381,,,,,,,5.839764867e-07,,,,,,,,,,,,,,
629.355957,,,,,,,3.433385984e-07,,,,,,,,,,,,,,
629.4525146,,,,,,,1.999471095e-07,,,,,,,,,,,,,,
629.5458984,,,,,,,1.153339468e-07,,,,,,,,,,,,,,
629.6367798,,,,,,,6.589239376e-08,,,,,,,,,,,,,,
629.7348633,,,,,,,3.728515097e-08,,,,,,,,,,,,,,
655.8665161,,,,,,,,3.004575433e-08,,,,,,,,,,,,,
655.961853,,,,,,,,5.340283948e-08,,,,,,,,,,,,,
656.0559692,,,,,,,,9.400843481e-08,,,,,,,,,,,,,
656.1490479,,,,,,,,1.639093767e-07,,,,,,,,,,,,,
656.2431641,,,,,,,,2.830663846e-07,,,,,,,,,,,,,
656.3390503,,,,,,,,4.842108297e-07,,,,,,,,,,,,,
656.4326172,,,,,,,,8.204544883e-07,,,,,,,,,,,,,
656.5258789,,,,,,,,1.377094577e-06,,,,,,,,,,,,,
656.6203613,,,,,,,,2.289692702e-06,,,,,,,,,,,,,
656.7156372,,,,,,,,3.771437605e-06,,,,,,,,,,,,,
656.8102417,,,,,,,,6.154210951e-06,,,,,,,,,,,,,
656.9030151,,,,,,,,9.949152627e-06,,,,,,,,,,,,,
656.9968872,,,,,,,,1.59355568e-05,,,,,,,,,,,,,
657.0930176,,,,,,,,2.528898403e-05,,,,,,,,,,,,,
657.1867676,,,,,,,,3.97644726e-05,,,,,,,,,,,,,
657.2796021,,,,,,,,6.195496826e-05,,,,,,,,,,,,,
657.3741455,,,,,,,,9.565094661e-05,,,,,,,,,,,,,
657.4694214,,,,,,,,0.0001463362278,,,,,,,,,,,,,
657.5643921,,,,,,,,0.0002218576847,,,,,,,,,,,,,
657.6570435,,,,,,,,0.0003333262284,,,,,,,,,,,,,
657.7504883,,,,,,,,0.0004962989478,,,,,,,,,,,,,
657.8468628,,,,,,,,0.0007323119207,,,,,,,,,,,,,
657.9407349,,,,,,,,0.001070844242,,,,,,,,,,,,,
658.0335083,,,,,,,,0.001551742665,,,,,,,,,,,,,
658.1279297,,,,,,,,0.002228210913,,,,,,,,,,,,,
658.2230835,,,,,,,,0.003170345444,,,,,,,,,,,,,
658.3183594,,,,,,,,0.004469207488,,,,,,,,,,,,,
658.4109497,,,,,,,,0.006241346244,,,,,,,,,,,,,
658.5041504,,,,,,,,0.008633473888,,,,,,,,,,,,,
658.600769,,,,,,,,0.01182731055,,,,,,,,,,,,,
658.6946411,,,,,,,,0.01604327559,,,,,,,,,,,,,
658.7872925,,,,,,,,0.02154374123,,,,,,,,,,,,,
658.8817139,,,,,,,,0.02863338962,,,,,,,,,,,,,
658.9768677,,,,,,,,0.03765715659,,,,,,,,,,,,,
659.0725098,,,,,,,,0.04899380729,,,,,,,,,,,,,
659.164917,,,,,,,,0.06304472685,,,,,,,,,,,,,
659.2579956,,,,,,,,0.08021722734,,,,,,,,,,,,,
659.3544312,,,,,,,,0.1009021103,,,,,,,,,,,,,
659.4487305,,,,,,,,0.1254462302,,,,,,,,,,,,,
659.5412598,,,,,,,,0.1541192234,,,,,,,,,,,,,
659.6356812,,,,,,,,0.1870803535,,,,,,,,,,,,,
659.7305298,,,,,,,,0.2243465185,,,,,,,,,,,,,
659.8265991,,,,,,,,0.265762955,,,,,,,,,,,,,
659.9190674,,,,,,,,0.3109841645,,,,,,,,,,,,,
660.0115967,,,,,,,,0.3594660163,,,,,,,,,,,,,
660.1082153,,,,,,,,0.4104782045,,,,,,,,,,,,,
660.2025757,,,,,,,,0.4631299078,,,,,,,,,,,,,
660.2954712,,,,,,,,0.5164079666,,,,,,,,,,,,,
660.3894043,,,,,,,,0.5692391396,,,,,,,,,,,,,
660.4842529,,,,,,,,0.6205611229,,,,,,,,,,,,,
660.5806885,,,,,,,,0.6693866849,,,,,,,,,,,,,
660.6730957,,,,,,,,0.7148764133,,,,,,,,,,,,,
660.7653809,,,,,,,,0.7563832402,,,,,,,,,,,,,
660.8621826,,,,,,,,0.7934994698,,,,,,,,,,,,,
660.9564819,,,,,,,,0.8260591626,,,,,,,,,,,,,
661.0497437,,,,,,,,0.8541218638,,,,,,,,,,,,,
661.1432495,,,,,,,,0.8779554367,,,,,,,,,,,,,
661.237854,,,,,,,,0.8979591131,,,,,,,,,,,,,
661.3345947,,,,,,,,0.9146186113,,,,,,,,,,,,,
661.427002,,,,,,,,0.9284366369,,,,,,,,,,,,,
661.519043,,,,,,,,0.9398906231,,,,,,,,,,,,,
661.6159058,,,,,,,,0.9493775368,,,,,,,,,,,,,
661.7103271,,,,,,,,0.9572117329,,,,,,,,,,,,,
661.803833,,,,,,,,0.9636254907,,,,,,,,,,,,,
